visit_id,doctor_id,rep_id,visit_date,prescriptions_before,prescriptions_after
1864,D0232,R004,2026-01-14,60,68.7
1865,D0232,R013,2026-04-24,60,60.2
1866,D0232,R004,2026-07-14,60,60.2
1867,D0232,R013,2025-09-12,60,53.5
1868,D0232,R025,2026-04-10,60,60.1
1869,D0233,R019,2026-01-29,21,21.5
1870,D0233,R023,2026-05-07,21,26.5
1871,D0233,R018,2025-08-07,21,20.8
1872,D0233,R019,2026-04-22,21,20.9
1873,D0233,R020,2025-08-21,21,23.5
1874,D0234,R021,2025-10-21,42,46.5
1875,D0234,R009,2025-09-22,42,39.0
1876,D0234,R014,2026-06-05,42,44.4
1877,D0234,R009,2026-04-25,42,42.0
1878,D0234,R014,2025-07-21,42,44.2
1879,D0234,R014,2026-05-18,42,47.3
1880,D0234,R009,2026-06-05,42,44.4
1881,D0234,R009,2026-02-23,42,47.0
1882,D0234,R009,2025-11-30,42,39.7
1883,D0234,R009,2025-08-23,42,43.6
1884,D0235,R007,2026-04-10,28,28.6
1885,D0235,R017,2026-04-28,28,27.9
1886,D0235,R024,2025-09-05,28,31.3
1887,D0235,R024,2026-06-09,28,31.1
1888,D0235,R003,2026-04-02,28,34.6
1889,D0235,R017,2026-01-16,28,31.3
1890,D0236,R008,2025-12-01,73,71.3
1891,D0236,R008,2026-05-05,73,80.4
1892,D0236,R014,2026-02-03,73,68.7
1893,D0236,R009,2026-03-25,73,70.7
1894,D0236,R021,2026-05-25,73,78.6
1895,D0236,R021,2025-12-14,73,77.1
1896,D0236,R009,2026-03-17,73,69.3
1897,D0236,R009,2026-04-15,73,68.1
1898,D0236,R014,2026-04-17,73,66.3
1899,D0236,R014,2025-11-16,73,72.8
1900,D0236,R021,2026-06-02,73,70.4
1901,D0236,R014,2026-03-30,73,76.5
1902,D0236,R008,2026-03-07,73,72.3
1903,D0236,R021,2026-01-30,73,76.4
1904,D0237,R013,2025-10-13,74,75.4
1905,D0237,R013,2025-07-26,74,76.2
1906,D0237,R012,2026-04-16,74,73.8
1907,D0237,R025,2026-05-27,74,81.5
1908,D0237,R025,2026-07-02,74,75.8
1909,D0237,R004,2026-05-30,74,77.7
1910,D0237,R004,2025-09-30,74,83.2
1911,D0237,R025,2026-03-15,74,82.9
1912,D0238,R021,2025-12-25,90,94.0
1913,D0238,R021,2025-08-08,90,95.6
1914,D0239,R014,2026-05-28,15,16.8
1915,D0239,R008,2026-04-26,15,15.6
1916,D0239,R021,2025-08-04,15,16.4
1917,D0239,R008,2025-08-22,15,16.6
1918,D0239,R009,2025-09-25,15,15.1
1919,D0239,R014,2025-08-09,15,14.4
1920,D0239,R021,2026-03-06,15,15.7
1921,D0239,R009,2025-10-24,15,15.5
1922,D0239,R008,2026-05-24,15,22.0
1923,D0240,R019,2026-01-06,20,20.1
1924,D0240,R020,2026-03-13,20,20.9
1925,D0240,R019,2026-06-29,20,21.4
1926,D0240,R020,2026-02-24,20,18.9
1927,D0240,R018,2025-07-27,20,23.0
1928,D0240,R001,2026-06-29,20,24.0
1929,D0240,R022,2026-05-19,20,19.2
1930,D0240,R002,2025-11-06,20,25.0
1931,D0240,R020,2026-01-14,20,18.8
1932,D0240,R019,2025-10-01,20,23.5
1933,D0240,R018,2025-11-04,20,22.5
1934,D0241,R016,2026-02-01,77,73.4
1935,D0241,R016,2026-01-01,77,73.8
1936,D0241,R015,2025-12-29,77,80.7
1937,D0241,R016,2025-11-23,77,81.5
1938,D0241,R011,2025-11-16,77,70.4
1939,D0241,R011,2025-11-26,77,80.6
1940,D0241,R010,2026-06-06,77,78.9
1941,D0241,R015,2026-01-02,77,79.3
1942,D0241,R016,2025-07-17,77,73.2
1943,D0241,R015,2026-04-24,77,82.2
1944,D0241,R011,2025-12-27,77,82.5
1945,D0241,R015,2026-01-21,77,81.1
1946,D0241,R016,2025-11-22,77,76.9
1947,D0241,R016,2025-07-28,77,77.4
1948,D0242,R016,2025-12-09,63,65.5
1949,D0242,R016,2026-03-19,63,62.6
1950,D0243,R008,2025-10-21,74,70.1
1951,D0243,R021,2025-10-26,74,78.5
1952,D0243,R009,2025-12-31,74,73.7
1953,D0243,R014,2025-12-15,74,85.0
1954,D0244,R011,2026-04-05,84,83.3
1955,D0244,R016,2026-06-21,84,85.2
1956,D0245,R023,2025-12-27,97,102.6
1957,D0245,R022,2026-03-15,97,96.9
1958,D0245,R001,2026-01-16,97,104.1
1959,D0245,R023,2025-11-26,97,98.2
1960,D0245,R019,2025-08-15,97,103.0
1961,D0245,R022,2026-01-20,97,98.1
1962,D0245,R018,2025-10-16,97,96.6
1963,D0245,R018,2025-12-01,97,103.7
1964,D0245,R022,2025-12-27,97,98.6
1965,D0245,R020,2026-04-04,97,95.7
1966,D0245,R019,2026-03-26,97,98.0
1967,D0245,R018,2026-03-04,97,98.7
1968,D0246,R015,2025-09-06,7,13.6
1969,D0246,R010,2025-12-19,7,9.2
1970,D0246,R015,2026-06-19,7,10.8
1971,D0246,R011,2026-04-02,7,13.1
1972,D0246,R016,2026-03-02,7,5.2
1973,D0247,R011,2025-10-14,24,21.4
1974,D0247,R010,2025-11-16,24,25.2
1975,D0247,R011,2026-02-04,24,30.0
1976,D0247,R010,2026-06-04,24,24.5
1977,D0247,R011,2026-05-11,24,22.8
1978,D0247,R016,2026-04-09,24,25.0
1979,D0247,R016,2025-10-24,24,24.2
1980,D0247,R016,2025-08-06,24,26.0
1981,D0247,R015,2026-04-22,24,28.7
1982,D0247,R015,2025-07-31,24,26.4
1983,D0248,R016,2025-11-18,63,62.4
1984,D0248,R011,2026-05-31,63,72.5
1985,D0248,R015,2026-01-25,63,66.6
1986,D0248,R011,2026-02-23,63,60.0
1987,D0248,R010,2025-09-05,63,57.7
1988,D0248,R015,2026-04-23,63,67.5
1989,D0248,R011,2026-04-08,63,65.7
1990,D0249,R019,2026-05-24,40,37.2
1991,D0249,R001,2025-10-22,40,38.9
1992,D0249,R020,2025-08-28,40,42.8
1993,D0249,R022,2025-11-07,40,37.7
1994,D0249,R022,2025-09-23,40,43.5
1995,D0249,R001,2026-01-30,40,37.1
1996,D0249,R020,2026-05-04,40,40.2
1997,D0249,R023,2025-12-12,40,38.1
1998,D0249,R022,2026-05-04,40,42.2
1999,D0249,R018,2025-11-16,40,37.3
2000,D0249,R023,2025-10-06,40,42.1
2001,D0249,R019,2026-07-14,40,39.9
2002,D0249,R002,2026-01-01,40,41.0
2003,D0249,R020,2025-10-01,40,36.3
2004,D0250,R002,2025-07-29,23,27.0
2005,D0250,R023,2025-12-11,23,26.6
2006,D0250,R023,2026-06-11,23,32.8
2007,D0250,R023,2026-03-24,23,26.0
2008,D0251,R005,2026-04-23,94,100.5
2009,D0251,R005,2025-10-18,94,90.8
2010,D0252,R020,2026-04-02,71,72.3
2011,D0252,R022,2025-11-25,71,71.5
2012,D0252,R018,2026-05-28,71,66.3
2013,D0252,R001,2026-01-07,71,71.7
2014,D0252,R022,2026-03-31,71,73.6
2015,D0252,R023,2026-03-29,71,76.1
2016,D0252,R018,2026-07-02,71,75.0
2017,D0252,R018,2025-12-26,71,78.5
2018,D0252,R018,2026-03-30,71,76.2
2019,D0252,R020,2026-03-23,71,76.4
2020,D0252,R023,2025-12-23,71,76.0
2021,D0252,R022,2026-01-05,71,71.1
2022,D0252,R019,2025-07-26,71,70.1
2023,D0252,R018,2026-07-13,71,75.4
2024,D0253,R014,2025-08-22,23,25.7
2025,D0253,R014,2026-07-14,23,26.1
2026,D0253,R008,2026-02-03,23,27.2
2027,D0253,R021,2026-03-30,23,29.8
2028,D0253,R021,2025-07-21,23,23.9
2029,D0253,R008,2025-10-25,23,27.9
2030,D0253,R009,2026-04-25,23,27.3
2031,D0253,R009,2026-06-01,23,23.3
2032,D0253,R014,2026-05-21,23,24.5
2033,D0253,R008,2026-04-21,23,30.3
2034,D0253,R008,2025-09-17,23,27.2
2035,D0254,R012,2026-03-09,24,30.5
2036,D0254,R025,2025-07-22,24,31.5
2037,D0255,R022,2026-02-13,75,78.0
2038,D0255,R022,2025-10-18,75,75.8
2039,D0255,R001,2025-09-25,75,75.3
2040,D0255,R023,2026-06-29,75,80.2
2041,D0255,R019,2025-08-31,75,77.3
2042,D0255,R020,2026-05-01,75,74.3
2043,D0255,R002,2025-11-17,75,77.1
2044,D0255,R002,2026-05-29,75,72.3
2045,D0255,R018,2025-11-20,75,79.7
2046,D0255,R022,2026-07-03,75,77.2
2047,D0256,R014,2025-09-05,56,58.3
2048,D0256,R009,2026-05-25,56,55.8
2049,D0256,R008,2025-12-03,56,52.4
2050,D0256,R008,2025-11-11,56,56.6
2051,D0257,R024,2025-07-19,37,44.6
2052,D0257,R007,2025-11-14,37,39.1
2053,D0257,R024,2025-08-08,37,41.5
2054,D0257,R007,2025-11-14,37,43.3
2055,D0257,R006,2025-12-01,37,38.1
2056,D0257,R007,2025-09-23,37,39.8
2057,D0258,R003,2026-03-25,44,52.0
2058,D0258,R017,2026-04-02,44,53.4
2059,D0258,R007,2025-09-03,44,46.8
2060,D0258,R017,2026-01-03,44,47.2
2061,D0258,R007,2026-01-11,44,49.3
2062,D0258,R024,2025-09-29,44,44.2
2063,D0258,R005,2026-04-21,44,45.8
2064,D0258,R024,2026-06-09,44,50.9
2065,D0258,R007,2025-08-05,44,45.3
2066,D0258,R003,2026-05-05,44,46.2
2067,D0258,R005,2026-02-10,44,48.0
2068,D0258,R017,2026-03-17,44,44.0
2069,D0258,R007,2025-08-18,44,46.8
2070,D0258,R017,2026-04-30,44,45.9
2071,D0259,R004,2025-12-28,43,49.7
2072,D0259,R004,2025-11-04,43,42.8
2073,D0259,R004,2025-10-05,43,44.3
2074,D0259,R004,2025-09-11,43,46.0
2075,D0259,R013,2026-04-26,43,46.2
2076,D0259,R013,2026-04-17,43,41.0
2077,D0259,R004,2025-10-17,43,42.9
2078,D0259,R025,2026-04-03,43,46.8
2079,D0259,R013,2026-02-04,43,42.0
2080,D0259,R013,2025-09-19,43,45.5
2081,D0259,R013,2026-01-17,43,46.0
2082,D0259,R004,2026-03-20,43,43.6
2083,D0259,R004,2026-04-21,43,44.1
2084,D0259,R012,2026-03-17,43,44.3
2085,D0260,R006,2026-07-07,86,88.6
2086,D0260,R007,2025-08-22,86,91.7
2087,D0260,R003,2026-01-24,86,91.9
2088,D0260,R007,2025-08-01,86,87.0
2089,D0260,R017,2025-12-07,86,84.7
2090,D0260,R005,2026-02-05,86,85.6
2091,D0260,R017,2025-07-23,86,89.0
2092,D0260,R024,2026-05-17,86,88.1
2093,D0261,R017,2025-09-28,5,8.2
2094,D0261,R024,2026-04-16,5,8.0
2095,D0261,R017,2025-12-25,5,0.0
2096,D0261,R017,2026-01-30,5,4.1
2097,D0261,R003,2025-10-17,5,7.8
2098,D0261,R003,2025-08-17,5,9.5
2099,D0261,R017,2025-11-17,5,2.0
2100,D0261,R005,2026-03-14,5,8.1
2101,D0262,R021,2026-07-10,15,19.0
2102,D0262,R014,2025-11-08,15,21.4
2103,D0262,R021,2026-02-11,15,20.5
2104,D0262,R021,2025-11-09,15,16.9
2105,D0263,R025,2026-02-09,96,101.0
2106,D0263,R004,2026-02-13,96,95.1
2107,D0263,R012,2026-03-07,96,100.3
2108,D0264,R022,2026-02-23,61,58.8
2109,D0264,R018,2026-02-04,61,61.5
2110,D0264,R022,2025-08-27,61,60.6
2111,D0264,R023,2026-05-28,61,71.5
2112,D0264,R020,2026-05-17,61,66.9
2113,D0264,R020,2025-08-03,61,66.6
2114,D0264,R019,2025-08-19,61,61.2
2115,D0264,R002,2025-07-29,61,59.9
2116,D0265,R002,2025-10-07,93,84.7
2117,D0265,R020,2026-07-15,93,95.8
2118,D0265,R002,2026-05-16,93,91.4
2119,D0265,R020,2025-12-16,93,91.4
2120,D0265,R018,2026-06-07,93,97.2
2121,D0265,R022,2025-11-10,93,95.3
2122,D0265,R002,2026-06-21,93,93.2
2123,D0265,R019,2026-04-28,93,94.9
2124,D0265,R002,2026-03-10,93,95.3
2125,D0265,R001,2026-07-14,93,96.6
2126,D0265,R002,2025-12-27,93,91.5
2127,D0265,R018,2026-03-21,93,93.3
2128,D0265,R001,2026-01-19,93,100.2
2129,D0266,R020,2025-09-08,54,49.7
2130,D0266,R002,2025-07-24,54,56.0
2131,D0266,R001,2025-10-29,54,56.8
2132,D0267,R007,2026-01-03,27,29.3
2133,D0267,R005,2025-11-06,27,32.7
2134,D0267,R007,2026-04-15,27,33.3
2135,D0267,R007,2025-08-05,27,31.0
2136,D0267,R003,2026-05-18,27,32.6
2137,D0267,R006,2026-06-29,27,27.7
2138,D0268,R013,2025-10-21,35,32.0
2139,D0268,R013,2026-04-29,35,30.5
2140,D0268,R013,2026-02-23,35,39.3
2141,D0268,R012,2025-09-27,35,39.1
2142,D0268,R013,2026-06-05,35,35.1
2143,D0268,R004,2026-01-15,35,36.2
2144,D0268,R004,2025-08-30,35,41.3
2145,D0268,R013,2026-05-04,35,40.0
2146,D0268,R013,2026-03-29,35,36.3
2147,D0268,R025,2026-07-05,35,40.8
2148,D0269,R024,2025-11-07,98,101.3
2149,D0269,R007,2025-08-10,98,98.5
2150,D0269,R017,2025-12-06,98,101.6
2151,D0269,R006,2026-06-16,98,100.2
2152,D0269,R007,2026-03-29,98,99.3
2153,D0269,R017,2026-04-21,98,99.8
2154,D0269,R017,2025-07-29,98,101.0
2155,D0269,R024,2025-08-28,98,93.7
2156,D0269,R006,2026-02-24,98,95.5
2157,D0269,R024,2026-05-18,98,94.5
2158,D0269,R006,2026-05-26,98,105.0
2159,D0269,R024,2026-03-12,98,98.9
2160,D0270,R021,2025-12-12,46,43.4
2161,D0270,R021,2026-01-03,46,50.0
2162,D0270,R009,2025-12-02,46,49.5
2163,D0270,R008,2026-01-01,46,46.1
2164,D0270,R014,2026-02-05,46,46.4
2165,D0270,R014,2026-04-11,46,50.4
2166,D0270,R014,2026-05-12,46,47.9
2167,D0270,R021,2025-08-15,46,52.6
2168,D0271,R014,2025-10-20,11,11.8
2169,D0271,R008,2025-12-14,11,13.3
2170,D0271,R014,2026-02-08,11,9.4
2171,D0271,R008,2025-09-25,11,10.4
2172,D0271,R021,2026-05-05,11,20.5
2173,D0271,R021,2026-03-22,11,19.3
2174,D0271,R009,2025-11-25,11,12.9
2175,D0271,R009,2025-11-19,11,11.5
2176,D0271,R021,2026-02-10,11,15.0
2177,D0271,R021,2026-03-31,11,15.4
2178,D0271,R008,2025-09-09,11,11.8
2179,D0271,R014,2025-09-22,11,12.5
2180,D0271,R009,2025-10-19,11,12.6
2181,D0272,R023,2026-02-02,20,26.6
2182,D0272,R019,2025-10-27,20,24.4
2183,D0272,R002,2026-04-10,20,22.6
2184,D0272,R001,2025-12-20,20,19.9
2185,D0272,R022,2026-03-29,20,16.8
2186,D0272,R019,2025-08-04,20,10.6
2187,D0272,R002,2025-07-26,20,21.8
2188,D0272,R023,2026-03-31,20,25.3
2189,D0272,R002,2026-07-05,20,18.0
2190,D0272,R019,2026-03-24,20,18.9
2191,D0272,R018,2026-03-03,20,22.4
2192,D0272,R022,2026-05-31,20,17.3
2193,D0272,R023,2025-12-01,20,20.0
2194,D0272,R022,2025-08-11,20,23.4
2195,D0273,R006,2026-05-14,94,103.9
2196,D0273,R006,2026-04-24,94,96.2
2197,D0273,R006,2026-01-06,94,93.0
2198,D0273,R017,2026-04-01,94,91.3
2199,D0273,R003,2026-02-11,94,100.9
2200,D0274,R004,2025-09-14,64,65.0
2201,D0274,R012,2025-10-17,64,71.2
2202,D0274,R013,2026-05-27,64,61.5
2203,D0274,R025,2025-07-16,64,72.2
2204,D0274,R012,2025-07-17,64,64.2
2205,D0274,R004,2026-04-13,64,67.6
2206,D0274,R013,2025-08-09,64,68.0
2207,D0274,R013,2026-04-04,64,64.2
2208,D0274,R013,2026-04-20,64,62.9
2209,D0274,R004,2026-01-16,64,69.6
2210,D0274,R004,2025-11-05,64,60.9
2211,D0274,R025,2025-10-06,64,65.0
2212,D0274,R012,2025-12-25,64,69.0
2213,D0274,R012,2025-08-23,64,66.1
2214,D0275,R009,2026-01-30,6,4.8
2215,D0275,R014,2026-02-05,6,8.1
2216,D0275,R014,2026-01-30,6,12.2
2217,D0275,R009,2025-07-20,6,8.4
2218,D0275,R021,2025-08-14,6,11.7
2219,D0275,R008,2026-04-30,6,9.8
2220,D0275,R021,2026-01-09,6,12.0
2221,D0275,R021,2026-05-25,6,8.8
2222,D0276,R004,2025-11-29,5,3.6
2223,D0276,R004,2026-01-23,5,6.9
2224,D0276,R025,2025-12-12,5,7.9
2225,D0276,R012,2026-05-29,5,10.3
2226,D0277,R007,2026-07-13,52,48.6
2227,D0277,R005,2025-11-27,52,58.4
2228,D0277,R007,2026-06-11,52,58.9
2229,D0277,R005,2025-07-28,52,60.8
2230,D0277,R017,2026-03-23,52,52.4
2231,D0277,R007,2026-04-09,52,61.1
2232,D0278,R014,2026-03-12,16,17.3
2233,D0278,R014,2025-09-24,16,17.3
2234,D0278,R009,2025-12-24,16,19.7
2235,D0278,R021,2025-10-09,16,24.7
2236,D0278,R014,2026-05-31,16,21.4
2237,D0278,R014,2025-12-10,16,16.5
2238,D0278,R021,2025-11-13,16,20.1
2239,D0278,R021,2026-03-08,16,14.8
2240,D0278,R021,2025-11-22,16,24.3
2241,D0278,R009,2025-07-21,16,18.2
2242,D0278,R009,2026-06-20,16,8.6
2243,D0278,R014,2026-05-23,16,24.3
2244,D0279,R011,2025-11-06,73,79.1
2245,D0279,R010,2025-07-20,73,71.0
2246,D0279,R010,2025-12-14,73,73.9
2247,D0279,R016,2025-12-23,73,75.8
2248,D0279,R016,2025-09-08,73,78.6
2249,D0279,R011,2025-12-04,73,79.3
2250,D0279,R015,2026-04-29,73,77.0
2251,D0279,R016,2025-08-06,73,73.8
2252,D0279,R016,2025-12-01,73,68.8
2253,D0279,R010,2025-09-04,73,71.4
2254,D0279,R010,2025-11-16,73,67.2
2255,D0279,R010,2025-10-09,73,71.3
2256,D0279,R010,2026-02-27,73,77.5
2257,D0280,R025,2026-02-18,41,42.9
2258,D0280,R012,2026-01-01,41,47.3
2259,D0280,R012,2026-02-03,41,45.8
2260,D0280,R013,2026-05-23,41,38.4
2261,D0280,R013,2025-08-22,41,41.1
2262,D0280,R012,2025-12-02,41,44.5
2263,D0280,R025,2026-02-08,41,45.2
2264,D0280,R013,2026-07-13,41,40.4
2265,D0280,R013,2026-05-04,41,39.9
2266,D0280,R012,2026-07-15,41,41.8
2267,D0280,R012,2026-06-11,41,40.9
2268,D0281,R007,2025-11-28,36,43.3
2269,D0281,R017,2025-07-29,36,39.6
2270,D0282,R025,2026-03-06,13,8.9
2271,D0282,R004,2025-10-16,13,10.9
2272,D0282,R012,2026-02-28,13,16.0
2273,D0282,R004,2025-09-16,13,18.6
2274,D0283,R016,2025-09-09,23,27.5
2275,D0283,R015,2025-09-05,23,27.5
2276,D0283,R011,2026-02-16,23,27.9
2277,D0283,R011,2026-06-02,23,25.0
2278,D0283,R015,2026-06-21,23,25.4
2279,D0283,R011,2026-04-18,23,25.8
2280,D0283,R016,2025-11-14,23,25.8
2281,D0283,R011,2025-11-01,23,27.5
2282,D0283,R010,2025-10-23,23,26.5
2283,D0283,R015,2025-11-29,23,30.0
2284,D0283,R015,2026-04-07,23,29.0
2285,D0283,R016,2026-04-16,23,25.2
2286,D0283,R010,2025-11-06,23,20.1
2287,D0283,R016,2025-09-30,23,23.4
2288,D0284,R025,2026-03-17,52,58.4
2289,D0284,R025,2026-05-30,52,53.7
2290,D0284,R025,2026-02-06,52,56.9
2291,D0284,R012,2025-09-25,52,56.7
2292,D0284,R012,2026-06-12,52,55.9
2293,D0284,R012,2026-01-01,52,52.3
2294,D0285,R016,2026-07-05,84,85.4
2295,D0285,R016,2026-01-31,84,87.8
2296,D0285,R010,2025-12-11,84,85.9
2297,D0285,R010,2025-11-05,84,88.6
2298,D0285,R010,2025-10-15,84,84.5
2299,D0285,R011,2026-06-26,84,88.8
2300,D0285,R016,2025-09-19,84,82.6
2301,D0285,R010,2026-07-05,84,88.6
2302,D0285,R011,2026-02-10,84,89.5
2303,D0285,R011,2025-07-27,84,90.4
2304,D0285,R011,2026-06-10,84,89.0
2305,D0285,R016,2026-05-29,84,84.3
2306,D0285,R015,2025-10-20,84,90.8
2307,D0286,R017,2026-02-17,7,5.1
2308,D0286,R024,2026-03-22,7,10.2
2309,D0286,R005,2026-06-12,7,10.3
2310,D0286,R024,2025-09-13,7,9.6
2311,D0286,R003,2025-10-28,7,12.1
2312,D0287,R002,2026-02-17,24,23.7
2313,D0287,R020,2026-06-24,24,29.3
2314,D0287,R018,2025-08-19,24,27.9
2315,D0287,R019,2025-10-03,24,21.9
2316,D0287,R001,2026-01-26,24,21.9
2317,D0287,R020,2026-02-23,24,22.0
2318,D0287,R002,2026-07-15,24,25.2
2319,D0287,R020,2026-05-20,24,23.1
2320,D0287,R019,2026-03-13,24,26.5
2321,D0287,R002,2026-04-26,24,31.1
2322,D0287,R020,2025-10-04,24,21.6
2323,D0287,R002,2026-01-08,24,18.1
2324,D0288,R016,2025-10-09,28,23.4
2325,D0288,R016,2026-05-05,28,24.4
2326,D0288,R010,2025-09-18,28,27.0
2327,D0288,R015,2026-06-24,28,27.7
2328,D0288,R015,2025-07-31,28,32.5
2329,D0288,R016,2026-02-03,28,27.3
2330,D0288,R010,2026-01-10,28,28.1
2331,D0288,R015,2026-03-06,28,29.4
2332,D0289,R015,2025-10-22,58,63.7
2333,D0289,R010,2026-03-30,58,67.2
2334,D0289,R011,2026-02-19,58,64.4
2335,D0289,R010,2026-06-24,58,55.1
2336,D0289,R011,2025-09-16,58,62.9
2337,D0289,R011,2025-08-28,58,66.8
2338,D0289,R010,2026-01-23,58,55.6
2339,D0289,R011,2025-12-07,58,61.1
2340,D0290,R023,2025-07-29,37,36.8
2341,D0290,R022,2025-07-17,37,34.6
2342,D0290,R023,2026-06-26,37,38.4
2343,D0290,R020,2026-06-06,37,42.8
2344,D0290,R023,2026-03-20,37,40.8
2345,D0290,R018,2025-08-15,37,44.3
2346,D0290,R022,2025-12-08,37,35.6
2347,D0290,R020,2026-01-03,37,38.4
2348,D0290,R020,2026-03-04,37,36.1
2349,D0291,R011,2025-09-23,28,27.6
2350,D0291,R010,2026-02-20,28,33.8
2351,D0291,R016,2025-10-04,28,25.1
2352,D0291,R011,2025-07-22,28,32.0
2353,D0291,R011,2026-05-31,28,28.3
2354,D0291,R015,2026-03-14,28,33.3
2355,D0291,R010,2026-07-11,28,27.1
2356,D0291,R011,2026-06-22,28,33.6
2357,D0291,R016,2026-04-14,28,29.1
2358,D0292,R014,2026-01-19,79,81.1
2359,D0292,R021,2025-09-15,79,86.0
2360,D0292,R009,2025-12-20,79,79.9
2361,D0292,R008,2025-08-11,79,86.9
2362,D0292,R014,2025-08-29,79,82.6
2363,D0292,R021,2026-05-02,79,81.3
2364,D0292,R014,2025-10-27,79,85.3
2365,D0292,R009,2025-12-08,79,78.7
2366,D0292,R021,2026-05-11,79,83.2
2367,D0292,R021,2026-06-21,79,84.1
2368,D0293,R004,2025-08-15,76,77.4
2369,D0293,R025,2025-09-27,76,81.4
2370,D0293,R004,2026-05-28,76,75.9
2371,D0293,R004,2026-03-28,76,80.3
2372,D0293,R013,2026-07-15,76,78.8
2373,D0293,R025,2026-01-31,76,83.1
2374,D0293,R004,2026-06-17,76,82.6
2375,D0294,R002,2026-03-23,40,43.4
2376,D0294,R001,2025-09-29,40,37.7
2377,D0294,R019,2026-05-08,40,42.3
2378,D0294,R018,2025-09-24,40,47.4
2379,D0294,R020,2025-12-04,40,41.8
2380,D0294,R001,2025-08-30,40,42.3
2381,D0294,R019,2025-09-12,40,38.9
2382,D0294,R023,2026-01-06,40,43.6
2383,D0294,R023,2026-01-24,40,45.4
2384,D0294,R001,2026-03-16,40,44.9
2385,D0294,R022,2025-08-30,40,40.2
2386,D0294,R020,2025-11-28,40,39.8
2387,D0294,R019,2025-10-27,40,38.8
2388,D0295,R008,2026-04-19,42,44.1
2389,D0295,R009,2025-08-10,42,39.0
2390,D0295,R014,2026-05-26,42,43.5
2391,D0295,R008,2026-01-04,42,43.1
2392,D0295,R021,2025-10-11,42,43.8
2393,D0295,R021,2026-06-28,42,48.5
2394,D0295,R021,2026-06-07,42,45.6
2395,D0295,R008,2025-10-28,42,48.4
2396,D0295,R021,2025-09-14,42,50.7
2397,D0295,R014,2025-09-15,42,46.0
2398,D0295,R014,2025-10-18,42,45.6
2399,D0295,R009,2026-07-02,42,42.0
2400,D0295,R009,2026-07-13,42,46.4
2401,D0296,R019,2025-12-29,88,87.1
2402,D0296,R001,2026-02-25,88,94.3
2403,D0296,R018,2025-07-23,88,87.3
2404,D0296,R020,2026-06-28,88,85.5
2405,D0296,R019,2026-05-18,88,88.4
2406,D0296,R019,2026-05-19,88,89.2
2407,D0296,R001,2026-02-02,88,87.0
2408,D0296,R023,2026-04-13,88,92.6
2409,D0296,R020,2025-10-11,88,91.3
2410,D0296,R019,2026-02-16,88,93.5
2411,D0296,R002,2025-12-29,88,91.4
2412,D0296,R002,2026-07-05,88,92.4
2413,D0297,R003,2025-10-04,93,97.2
2414,D0297,R005,2026-02-18,93,100.0
2415,D0297,R003,2025-09-05,93,96.1
2416,D0297,R006,2026-02-18,93,88.7
2417,D0297,R003,2025-08-13,93,94.2
2418,D0297,R024,2025-09-15,93,99.7
2419,D0297,R005,2026-01-14,93,103.4
2420,D0297,R024,2026-06-13,93,93.1
2421,D0297,R024,2025-12-29,93,90.9
2422,D0298,R003,2026-03-25,29,34.3
2423,D0298,R017,2025-08-01,29,33.9
2424,D0298,R017,2025-12-16,29,27.2
2425,D0298,R006,2026-06-17,29,33.1
2426,D0299,R010,2026-07-06,97,101.6
2427,D0299,R016,2025-09-22,97,96.8
2428,D0300,R013,2026-06-02,22,18.4
2429,D0300,R004,2025-12-10,22,23.0
2430,D0300,R004,2026-02-12,22,25.1
2431,D0300,R025,2026-03-12,22,23.9
2432,D0301,R003,2025-12-19,86,86.6
2433,D0301,R006,2026-05-10,86,88.3
2434,D0301,R003,2026-07-05,86,90.1
2435,D0301,R024,2025-10-19,86,88.2
2436,D0301,R007,2026-04-28,86,89.8
2437,D0301,R024,2025-12-22,86,88.7
2438,D0301,R024,2026-01-17,86,88.9
2439,D0301,R017,2025-10-21,86,85.8
2440,D0302,R004,2026-02-04,70,73.7
2441,D0302,R004,2025-08-05,70,68.0
2442,D0302,R025,2026-01-08,70,74.2
2443,D0302,R004,2025-09-03,70,72.6
2444,D0302,R012,2025-08-12,70,72.6
2445,D0302,R004,2025-10-14,70,79.2
2446,D0302,R012,2025-10-22,70,78.9
2447,D0302,R004,2025-10-13,70,77.9
2448,D0302,R013,2025-08-12,70,70.1
2449,D0302,R025,2025-10-06,70,79.1
2450,D0302,R012,2026-05-03,70,76.0
2451,D0302,R013,2025-09-03,70,66.1
2452,D0303,R021,2026-02-15,58,62.8
2453,D0303,R008,2025-11-22,58,67.4
2454,D0303,R008,2026-07-04,58,59.2
2455,D0303,R014,2025-07-16,58,65.9
2456,D0303,R008,2026-04-15,58,60.6
2457,D0303,R009,2026-01-07,58,60.1
2458,D0303,R008,2026-07-09,58,62.0
2459,D0303,R014,2025-12-20,58,60.5
2460,D0303,R021,2026-06-12,58,62.2
2461,D0303,R014,2025-09-02,58,63.1
2462,D0303,R014,2026-07-03,58,60.1
2463,D0303,R014,2026-02-28,58,55.3
2464,D0303,R008,2025-09-04,58,60.2
2465,D0304,R015,2026-02-01,39,45.1
2466,D0304,R015,2026-01-18,39,41.7
2467,D0305,R009,2026-03-19,84,86.8
2468,D0305,R014,2025-12-13,84,84.8
2469,D0306,R011,2026-05-20,65,67.8
2470,D0306,R015,2026-04-23,65,67.8
